,x,y,z,value,token
19003,-0.16833496,0.08862305,0.1194458,0.0017757416, sweet ->  corn
19004,0.050842285,-0.36376953,0.015045166,0.0017757416, has ->  found
19005,-0.16833496,-0.08081055,-0.11846924,0.0017757416, false ->  argument
19006,-0.16870117,-0.039123535,0.010681152,0.0017757416, private ->  organizations
19007,-0.16870117,-0.0009455681,-0.025283813,0.0017757416, building ->  a
19008,-0.16870117,-0.043762207,0.051116943,0.0017757416, Bad ->  news
19009,-0.16870117,0.04748535,-0.043426514,0.0017757416, free ->  for
19010,-0.15710449,-0.25732422,-0.008399963,0.0017757416, now ->  the
19011,-0.15734863,0.07128906,0.30297852,0.0017757416, My ->  Son
19012,-0.16772461,-0.08929443,-0.1616211,0.0017757416, earlier ->  English
19013,-0.16723633,0.046173096,-0.15075684,0.0017757416, same ->  note
19014,-0.15734863,-0.045318604,0.3034668,0.0017757416, Federal ->  Aviation
19015,-0.16796875,0.08605957,-0.14831543,0.0017757416, unsafe ->  work
19016,-0.16809082,0.07220459,0.14782715,0.0017757416, Foreign ->  Languages
19017,-0.16809082,-0.12695312,-0.03302002,0.0017757416, first ->  day
19018,-0.16064453,-0.23657227,-0.050933838,0.0017757416, joint ->  effort
19019,-0.16809082,0.12597656,-0.020828247,0.0017747879, single ->  limb
19020,0.026763916,-0.3642578,0.0848999,0.0017747879, published ->  in
19021,-0.16845703,0.101379395,-0.0044059753,0.0017747879, child ->  labor
19022,-0.16833496,-0.10845947,-0.04257202,0.0017747879, full ->  image
19023,-0.16870117,-0.0076065063,-0.026473999,0.0017747879, save ->  us
19024,-0.16699219,-0.028793335,-0.18908691,0.0017747879, right ->  amount
19025,-0.1665039,0.00031232834,-0.20568848,0.0017747879, further ->  development
19026,-0.16589355,0.010818481,-0.21350098,0.0017747879, right ->  equipment
19027,-0.16833496,0.11016846,0.038238525,0.0017747879, pre -> -game
19028,-0.16149902,-0.061523438,0.2734375,0.0017738342, Well -> come
19029,-0.15478516,0.030395508,0.3178711,0.0017738342, Nav -> ar
19030,-0.1685791,0.090148926,0.037231445,0.0017738342, western -> ized
19031,-0.16540527,-0.19018555,-0.087402344,0.0017738342,Initial ->  studies
19032,-0.16833496,-0.056549072,-0.12719727,0.0017738342, finished ->  product
19033,-0.16699219,-0.02519226,-0.18676758,0.0017738342, another ->  story
19034,-0.16821289,0.083984375,0.13452148,0.0017738342, Little ->  States
19035,-0.0043678284,-0.3642578,-0.012718201,0.0017728806, Their ->  findings
19036,0.008834839,-0.3642578,0.066711426,0.0017728806, published ->  in
19037,-0.16796875,-0.10998535,-0.12792969,0.0017728806, first ->  three
19038,-0.16821289,0.07611084,-0.115356445,0.0017728806, change ->  the
19039,0.0129470825,-0.3642578,0.02142334,0.0017728806,A ->  new
19040,-0.16833496,-0.103393555,-0.052978516,0.0017728806,Advanced ->  exc
19041,-0.16845703,0.093566895,0.062805176,0.0017728806, re -> agents
19042,-0.16772461,-0.06524658,-0.15930176,0.0017719269, important ->  films
19043,-0.16845703,0.093811035,-0.05203247,0.0017719269, one ->  purpose
19044,-0.16662598,-0.13012695,-0.17883301,0.0017719269, another ->  protein
19045,-0.16821289,0.09631348,0.12371826,0.0017719269, honey -> be
19046,-0.16845703,0.046905518,-0.109436035,0.0017719269, own ->  place
19047,-0.16845703,0.08050537,0.08758545,0.0017719269, middle ->  Niger
19048,-0.16821289,0.08972168,-0.04309082,0.0017719269, other ->  Asian
19049,-0.16809082,0.048736572,-0.14160156,0.0017709732, essential ->  knowledge
19050,-0.1652832,0.023635864,0.2277832,0.0017709732, n -> etherlands
19051,0.07318115,-0.36083984,0.016860962,0.0017709732, report ->  says
19052,-0.1685791,0.022994995,-0.07019043,0.0017709732, direct ->  sunlight
19053,0.064208984,-0.3623047,-0.019042969,0.0017709732, report ->  that
19054,-0.16687012,-0.059020996,-0.19274902,0.0017709732, fancy ->  logo
19055,-0.16723633,0.04248047,-0.17773438,0.0017709732, alternate ->  text
19056,-0.16833496,0.041809082,-0.107910156,0.0017709732, in ->  elevation
19057,-0.16845703,0.059448242,-0.095703125,0.0017700195, pure ->  as
19058,-0.16687012,-0.08843994,-0.1875,0.0017700195, key ->  proteins
19059,-0.16711426,0.056884766,-0.1640625,0.0017700195, other ->  holidays
19060,-0.1685791,-0.014450073,-0.04244995,0.0017700195, small ->  reservoir
19061,-0.1586914,-0.009963989,0.2944336,0.0017700195, Northeast -> ern
19062,-0.16845703,0.004512787,-0.105041504,0.0017700195, hard ->  to
19063,-0.16711426,0.003156662,-0.17224121,0.0017700195, greater ->  range
19064,-0.16052246,0.024291992,0.28100586,0.0017700195, Far -> id
19065,-0.16748047,0.01335907,-0.16235352,0.0017700195, right ->  kinase
19066,-0.16809082,0.034057617,-0.13635254,0.0017690659, normal ->  part
19067,-0.1685791,0.022003174,-0.08294678,0.0017690659, warm -> est
19068,-0.16760254,0.08758545,-0.15661621,0.0017690659, other ->  cells
19069,-0.16845703,0.06359863,-0.08874512,0.0017690659, hard ->  on
19070,-0.1685791,-0.033599854,-0.022781372,0.0017690659, historic ->  city
19071,0.037322998,-0.36401367,-0.0017595291,0.0017690659," study -> ,"
19072,-0.1685791,-0.048553467,-0.06585693,0.0017690659, first ->  wife
19073,0.031677246,-0.36401367,0.049346924,0.0017681122, to ->  a
19074,-0.16027832,0.08709717,0.28076172,0.0017681122, East ->  Antarctica
19075,-0.16845703,0.07824707,0.007255554,0.0017681122,sweet -> âĢĿ
19076,-0.1673584,0.02684021,-0.17529297,0.0017681122, own ->  business
19077,-0.1685791,0.0067214966,0.04095459,0.0017681122, neighboring ->  states
19078,-0.1685791,0.064208984,0.049987793,0.0017681122,no -> -
19079,-0.16845703,-0.06738281,-0.05340576,0.0017681122, in ->  the
19080,-0.16845703,-0.071899414,-0.008773804,0.0017671585, sub -> field
19081,-0.1685791,0.03540039,-0.005870819,0.0017671585, short -> -lived
19082,-0.1685791,-0.0184021,0.055023193,0.0017671585, synthetic ->  aperture
19083,-0.16833496,0.09472656,-0.0070610046,0.0017671585, dry ->  eye
19084,-0.14086914,-0.052368164,0.36523438,0.0017671585, United ->  Nations
19085,-0.16845703,0.06793213,-0.015640259,0.0017671585, spring ->  into
19086,-0.16845703,0.029846191,-0.05758667,0.0017671585, local ->  community
19087,-0.123535156,-0.014190674,0.39672852,0.0017671585, United ->  States
19088,-0.16833496,0.03488159,-0.057556152,0.0017671585," default -> ,"
19089,-0.16833496,0.091308594,-0.018478394,0.0017671585, public ->  health
19090,-0.16845703,0.04800415,-0.051971436,0.0017671585, local ->  whe
19091,-0.16687012,-0.1619873,0.00687027,0.0017671585," Now -> ,"
19092,-0.024856567,-0.36401367,-0.019073486,0.0017671585, an ->  international
19093,-0.1685791,-0.026412964,-0.02255249,0.0017671585, long ->  a
19094,-0.16833496,-0.085632324,-0.07672119,0.0017671585, early ->  ep
19095,-0.16418457,-0.20202637,-0.103637695,0.0017662048, Previous ->  attempts
19096,-0.16821289,0.055114746,0.12780762,0.0017662048, Year -> 's
19097,-0.16784668,-0.1274414,0.038391113,0.0017662048,More ->  than
19098,-0.16711426,-0.15429688,-0.06915283,0.0017662048, first ->  time
19099,-0.16845703,-0.053466797,-0.074401855,0.0017662048, last ->  example
19100,-0.1685791,0.013694763,-0.004234314,0.0017662048, ever ->  before
19101,-0.13635254,-0.07220459,0.37524414,0.0017662048, Massachusetts ->  Institute
19102,-0.16845703,0.040283203,0.033233643,0.0017662048,common ->  denominator
19103,-0.16845703,0.024475098,0.026107788,0.0017652512, Normal ->  storage
19104,-0.16772461,0.038238525,-0.15222168,0.0017652512, critical ->  health
19105,-0.16845703,0.037902832,-0.003753662,0.0017652512, freshwater ->  resources
19106,-0.16833496,0.06665039,0.093566895,0.0017652512, Outer ->  Solar
19107,-0.16845703,0.04269409,-0.023269653,0.0017652512, hard ->  packing
19108,-0.16833496,-0.036895752,-0.1005249,0.0017652512, heavy ->  toll
19109,-0.16833496,0.025054932,0.101135254,0.0017652512, Complex ->  Systems
19110,-0.16833496,0.06329346,-0.08947754,0.0017652512, extreme ->  weather
19111,-0.16845703,0.051208496,-0.03302002,0.0017652512,) ->  Command
19112,-0.16833496,-0.045410156,-0.0680542,0.0017652512, small ->  part
19113,-0.16821289,0.02571106,-0.12634277,0.0017652512, more ->  time
19114,-0.13549805,0.07098389,0.37670898,0.0017642975, West ->  Virginia
19115,-0.1394043,0.006378174,0.3684082,0.0017642975, United ->  States
19116,-0.16821289,-0.08190918,-0.10449219,0.0017642975, first ->  castle
19117,-0.14916992,-0.15527344,0.33251953,0.0017642975, Newcastle ->  University
19118,-0.16784668,0.029815674,-0.14782715,0.0017642975, fewer ->  macro
19119,-0.16174316,0.050598145,0.26904297,0.0017642975,en -> on
19120,-0.16821289,0.06137085,-0.10644531,0.0017642975, other ->  children
19121,-0.16845703,0.016311646,0.026351929,0.0017642975, re -> combination
19122,-0.16833496,0.083496094,0.054718018,0.0017642975, back -> yards
19123,-0.16845703,0.018356323,0.009857178,0.0017642975, free ->  and
19124,0.011932373,-0.36376953,0.09320068,0.0017642975, published ->  in
19125,-0.16711426,-0.013191223,-0.17224121,0.0017642975, right ->  place
19126,-0.15563965,0.10772705,0.30932617,0.0017642975, South ->  Africa
19127,-0.1673584,0.010101318,0.17285156,0.0017642975," N -> ,"
19128,-0.16308594,0.062194824,0.25439453,0.0017633438, Middle ->  Ages
19129,-0.16491699,0.03942871,0.23059082,0.0017633438, Western ->  Hemisphere
19130,0.045776367,-0.36328125,0.029418945,0.0017623901, study ->  published
19131,-0.16833496,0.072021484,-0.038909912,0.0017623901, self -> -talk
19132,-0.16821289,-0.06781006,0.113220215,0.0017623901,More ->  than
19133,-0.16760254,-0.13232422,-0.08569336,0.0017623901, first ->  time
19134,-0.16833496,0.058532715,-0.057373047,0.0017623901, one ->  thing
19135,-0.16687012,0.06976318,0.18652344,0.0017623901, Single ->  Action
19136,-0.16833496,-0.017364502,-0.026794434,0.0017623901, in ->  the
19137,-0.16821289,-0.06781006,0.113220215,0.0017623901,More ->  than
19138,-0.16784668,-0.08251953,-0.124938965,0.0017614365, smaller ->  experiments
19139,-0.16809082,-0.01878357,-0.119506836,0.0017614365, increased ->  awareness
19140,-0.16833496,0.023010254,-0.06970215,0.0017614365, shared ->  folders
19141,0.029281616,-0.3635254,-0.003540039,0.0017614365," research -> ,"
19142,0.10144043,-0.35107422,0.055725098,0.0017614365, says ->  a
19143,-0.1550293,0.044403076,0.31445312,0.0017614365, North ->  Anna
19144,0.0018815994,-0.3635254,0.08630371,0.0017614365, published ->  in
19145,-0.16821289,0.008972168,0.11682129,0.0017614365,n ->  Hu
19146,-0.16821289,0.09326172,0.07684326,0.0017614365, central ->  air
19147,-0.16833496,0.060577393,0.0041656494,0.0017614365, federal ->  government
19148,-0.16821289,-0.015533447,-0.020019531,0.0017604828, Other ->  Resources
19149,-0.16833496,0.028244019,-0.068481445,0.0017604828," addition -> ,"
19150,-0.16833496,-0.022079468,-0.07519531,0.0017604828, previous ->  
19151,-0.16809082,-0.0892334,-0.093933105,0.0017604828, main ->  challenges
19152,-0.13928223,-0.1829834,0.3569336,0.0017604828, University ->  of
19153,0.043792725,-0.36328125,-0.0118637085,0.0017604828," study -> ,"
19154,-0.16833496,-0.012672424,-0.018539429,0.0017604828, Large ->  quantities
19155,-0.1665039,-0.12927246,-0.17126465,0.0017595291, another ->  important
19156,-0.16821289,0.00484848,-0.10784912,0.0017595291,peated ->  Cancer
19157,-0.16833496,-0.030914307,0.035980225,0.0017595291, re -> -entry
19158,-0.16796875,0.03277588,0.13134766,0.0017595291,-min -> ing
19159,-0.16833496,-0.03062439,0.0259552,0.0017595291, open ->  government
19160,-0.16833496,0.03842163,0.0010404587,0.0017595291, un -> account
19161,-0.16833496,0.028549194,0.0012292862,0.0017595291, no -> -eff
19162,-0.16772461,0.1262207,0.02671814,0.0017595291, top -> so
19163,-0.16821289,0.08996582,0.042022705,0.0017585754, up -> stroke
19164,-0.16687012,0.01576233,-0.18273926,0.0017585754, complex -> Ċ
19165,-0.16796875,0.107666016,-0.03427124,0.0017585754, local ->  utilities
19166,-0.16833496,0.012306213,-0.009437561,0.0017585754, well -> -founded
19167,-0.16809082,0.009918213,0.11633301,0.0017585754, sub -> mers
19168,-0.16796875,0.033203125,-0.1262207,0.0017585754, Increased ->  generation
19169,-0.16552734,0.039245605,-0.21508789,0.0017576218, complex ->  financial
19170,-0.16601562,0.02166748,0.20788574,0.0017576218, Holy ->  Spirit
19171,-0.16821289,0.085632324,-0.0423584,0.0017576218, open ->  edge
19172,-0.16809082,-0.002626419,0.113464355,0.0017576218,1 -> st
19173,0.03857422,-0.36328125,0.004711151,0.0017576218," study -> ,"
19174,-0.16772461,-0.121398926,0.07043457,0.0017576218,More ->  than
19175,-0.16796875,0.09411621,-0.09399414,0.0017576218, more ->  consumption
19176,-0.16796875,0.06097412,0.12414551,0.0017576218, Eastern ->  and
19177,-0.16674805,-0.14172363,-0.1352539,0.0017566681, existing ->  multi
19178,-0.16821289,0.07366943,0.070739746,0.0017566681, nervous ->  system
19179,-0.15930176,-0.017440796,0.28759766,0.0017566681,Eastern ->  Regional
19180,-0.16772461,-0.061340332,-0.14074707,0.0017566681, great ->  deal
19181,-0.16699219,-0.0020122528,0.18041992,0.0017566681, Newton -> âĢĻs
19182,-0.16760254,-0.11425781,-0.116760254,0.0017566681, initial ->  trial
19183,-0.16784668,-0.012130737,-0.031082153,0.0017566681,lower -> ing
19184,-0.16711426,0.07489014,0.17248535,0.0017566681, National ->  Identity
19185,-0.16748047,0.03475952,-0.1451416,0.0017566681, other ->  skills
19186,0.03616333,-0.36328125,0.033325195,0.0017566681, study ->  published
19187,-0.16821289,0.024658203,-0.095825195,0.0017566681, warm -> est
19188,-0.15710449,-0.010559082,0.3017578,0.0017566681, N -> air
19189,-0.16809082,0.09057617,-0.032684326,0.0017566681, public ->  services
19190,-0.16821289,0.022857666,0.10083008,0.0017566681, jun -> ct
19191,-0.16760254,0.06121826,-0.14904785,0.0017566681,-existing ->  medical
19192,-0.16809082,0.08569336,-0.06890869,0.0017557144, green ->  leaves
19193,-0.16796875,0.07879639,0.11187744,0.0017557144, Cold ->  and
19194,-0.16809082,0.06958008,-0.054992676,0.0017557144, shorter ->  sides
19195,-0.16821289,-0.0110321045,-0.08721924,0.0017557144, healthy ->  diet
19196,-0.16662598,0.027420044,-0.17382812,0.0017557144, distinctive ->  features
19197,-0.16821289,0.039215088,-0.08465576,0.0017557144, juvenile -> Ċ
19198,-0.04046631,-0.3630371,-0.06829834,0.0017557144, present ->  meta
19199,-0.16796875,-0.00092840195,-0.11859131,0.0017557144, strong ->  association
19200,-0.16760254,0.032196045,-0.14855957,0.0017557144, right ->  goal
19201,-0.16821289,0.07800293,0.05105591,0.0017557144,no ->  kill
19202,-0.09838867,0.033966064,0.41796875,0.0017557144, Los ->  Angeles
19203,-0.1628418,-0.21228027,-0.115478516,0.0017557144, discovered ->  Gl
19204,-0.16821289,0.06982422,-0.062042236,0.0017557144, large ->  wounds
19205,-0.16796875,0.08721924,0.09320068,0.0017547607, re -> eds
19206,-0.16821289,0.0435791,-0.015594482,0.0017547607, developed ->  country
19207,0.02835083,-0.36328125,0.06341553,0.0017547607, to ->  a
19208,-0.16625977,-0.011779785,-0.19689941,0.0017547607, interesting ->  information
19209,-0.16772461,-0.119262695,-0.06719971,0.0017547607, last ->  century
19210,-0.15234375,0.07623291,0.3256836,0.0017547607, West ->  Nile
19211,-0.16821289,0.07098389,-0.011299133,0.0017547607, fast -> -food
19212,-0.16760254,0.10559082,-0.12426758,0.0017547607, local ->  resources
19213,-0.16821289,0.031188965,-0.08959961,0.0017547607, more ->  sustainable
19214,-0.16821289,0.07019043,-0.04748535,0.0017547607, regular ->  saline
19215,-0.16625977,-0.09136963,-0.18408203,0.0017538071, unusual ->  and
19216,-0.16113281,-0.2286377,-0.065979004,0.0017538071, now ->  be
19217,-0.16772461,0.09283447,0.12084961,0.0017538071, trans -> national
19218,-0.16760254,-0.11102295,-0.10040283,0.0017538071, increasing ->  need
19219,-0.16748047,0.12164307,-0.110961914,0.0017538071, own ->  existence
19220,-0.16821289,0.0039634705,0.03326416,0.0017538071,common -> ly
19221,-0.16809082,-0.04724121,-0.09613037,0.0017538071, now ->  ready
19222,-0.16772461,0.035827637,-0.1394043,0.0017538071, find ->  ways
19223,-0.1616211,-0.22131348,-0.13476562,0.0017538071, existing ->  data
19224,-0.16821289,0.04748535,-0.009567261,0.0017528534, fresh ->  or
19225,-0.16809082,-0.033203125,0.09777832,0.0017528534, no -> otropic
19226,-0.16674805,-0.15539551,-0.03353882,0.0017528534, long ->  been
19227,-0.16809082,-0.036865234,-0.06994629,0.0017528534, rare ->  exceptions
19228,-0.16809082,0.06524658,0.082092285,0.0017528534, nob -> les
19229,0.023635864,-0.36328125,0.03012085,0.0017528534, study -> .Ċ
19230,-0.16601562,-0.017456055,-0.13903809,0.0017528534, same ->  principles
19231,-0.16821289,0.016555786,0.072631836,0.0017528534, adding ->  machine
19232,-0.16821289,0.01373291,0.0055351257,0.0017528534, treasure ->  maps
19233,-0.16796875,0.070251465,0.10656738,0.0017528534, honey -> d
19234,-0.16809082,0.079589844,0.052093506,0.0017528534, re -> igned
19235,-0.16809082,0.016082764,-0.08087158,0.0017518997, original ->  record
19236,-0.16784668,0.05215454,-0.12176514,0.0017518997," healthier -> ,"
19237,-0.15673828,0.066711426,0.30322266,0.0017518997,ant -> ucket
19238,-0.16809082,0.050628662,-0.040649414,0.0017518997, extreme ->  weather
19239,-0.16564941,-0.079956055,0.21069336,0.0017518997, Great ->  Wall
19240,-0.16821289,0.0028133392,-0.011161804,0.0017518997, fourth ->  grade
19241,-0.16760254,-0.02708435,-0.14367676,0.0017518997, simple ->  task
19242,-0.16809082,-0.056152344,-0.06524658,0.0017518997, first ->  voyage
19243,-0.16796875,0.0110321045,-0.10253906,0.0017518997, small ->  click
19244,-0.1673584,0.072753906,-0.15405273,0.0017518997, own ->  learning
19245,-0.16772461,-0.021102905,-0.1348877,0.0017518997, more ->  copies
19246,-0.16601562,-0.098083496,-0.19750977,0.0017518997, earlier ->  conception
19247,-0.16821289,0.000582695,0.024230957,0.001750946, never ->  before
19248,-0.16796875,-0.019119263,-0.08886719,0.001750946, more ->  than
19249,-0.16809082,0.02192688,-0.058441162,0.001750946, local ->  action
19250,-0.16796875,0.0713501,-0.033172607,0.001750946, reduced ->  rates
19251,-0.1619873,0.091308594,0.26123047,0.001750946, South ->  Korea
19252,-0.16687012,0.10760498,-0.15844727,0.001750946, other ->  commands
19253,-0.16809082,0.026855469,0.07751465,0.001750946,n -> âĢĻ
19254,-0.15112305,0.04849243,0.33081055,0.001750946, United ->  States
19255,-0.16809082,0.029373169,-0.07550049,0.001750946, open -> Ċ
19256,-0.16809082,0.008956909,-0.06677246,0.001750946, hard -> -headed
19257,-0.15808105,0.0826416,0.2932129,0.001750946, N -> ere
19258,-0.16809082,0.026382446,0.07318115,0.001750946, southern ->  hemisphere
19259,-0.16809082,-0.040924072,-0.055389404,0.0017499924, newcomers ->  to
19260,-0.14868164,-0.020080566,0.3400879,0.0017499924, South ->  Africa
19261,-0.16809082,-0.05734253,-0.048858643,0.0017499924, full ->  text
19262,-0.15966797,0.0017719269,0.28320312,0.0017499924, N -> asser
19263,-0.16809082,-0.007987976,0.040130615,0.0017499924, southern ->  part
19264,-0.16772461,-0.03164673,-0.1328125,0.0017499924, good ->  idea
19265,-0.1673584,0.08404541,-0.14221191,0.0017499924, other ->  symptoms
19266,-0.16796875,-0.05895996,-0.093688965,0.0017499924, second ->  temporary
19267,-0.1665039,-0.0009822845,0.19042969,0.0017499924, Lower ->  Division
19268,0.039642334,-0.36279297,0.02670288,0.0017490387, announced ->  today
19269,-0.16796875,0.06964111,0.047821045,0.0017490387, national ->  and
19270,-0.16760254,-0.0040397644,-0.14111328,0.0017490387,"lost -> """
19271,-0.15393066,0.057250977,0.3178711,0.0017490387, Ng -> ari
19272,-0.16784668,0.0178833,-0.12133789,0.0017490387, first ->  parameter
19273,-0.16809082,-0.0029144287,-0.039154053,0.0017490387, first ->  
19274,-0.16772461,-0.041137695,-0.12322998,0.0017490387, poor ->  science
19275,-0.16784668,-0.086242676,-0.08905029,0.001748085, good ->  place
19276,-0.16796875,0.05630493,0.060333252,0.001748085, developed ->  countries
19277,-0.16796875,0.04751587,-0.07757568,0.001748085, single ->  pixel
19278,-0.16796875,0.078552246,-0.015396118,0.001748085,Permanent ->  teeth
19279,-0.16796875,0.014701843,0.09069824,0.001748085, public ->  transit
19280,-0.16796875,-0.07141113,-0.057800293,0.0017471313, full ->  text
19281,-0.16796875,-0.037597656,-0.07788086,0.0017471313, large ->  fire
19282,-0.1472168,0.082092285,0.34448242,0.0017471313, Lake ->  County
19283,-0.16772461,-0.012252808,-0.12200928,0.0017471313, small ->  amount
19284,-0.16784668,-0.004234314,-0.11437988,0.0017471313, last ->  surviving
19285,-0.1574707,-0.031707764,0.2980957,0.0017471313, National ->  Park
19286,-0.16772461,-0.103149414,-0.029067993,0.0017471313, sub -> -
19287,-0.16772461,-0.00054073334,-0.1003418,0.0017471313, larger ->  the
19288,0.04309082,-0.36254883,0.04574585,0.0017471313,-analysis -> .Ċ
19289,-0.16723633,0.13427734,0.0040359497,0.0017461777, single ->  limb
19290,-0.16796875,-0.019897461,-0.040893555,0.0017461777, local ->  CH
19291,-0.16796875,0.05429077,-0.0440979,0.0017461777, local ->  governments
19292,-0.16784668,0.058563232,-0.08526611,0.0017461777, Changing ->  the
19293,-0.16699219,0.035064697,-0.16394043,0.0017461777, abnormal ->  use
19294,-0.1673584,-0.08996582,-0.14257812,0.0017461777, future ->  of
19295,-0.16772461,0.10638428,-0.042144775,0.0017461777, well -> -rounded
19296,-0.16796875,0.054748535,0.05734253,0.0017461777, public ->  bodies
19297,-0.16503906,-0.1821289,0.122558594,0.0017461777,Joint ->  Terrorism
19298,-0.15478516,-0.055511475,0.31323242,0.0017461777, N -> CS
19299,-0.16577148,-0.09307861,-0.1998291,0.0017461777, another ->  view
19300,-0.16784668,0.08392334,-0.07714844,0.001745224, easy ->  to
19301,-0.16687012,0.048675537,0.1730957,0.001745224, Pre -> term
19302,-0.16796875,0.01411438,0.068847656,0.001745224, novel -> ists
19303,-0.16796875,-0.04977417,-0.0031204224,0.001745224, few ->  months
19304,-0.16589355,-0.018539429,0.20214844,0.001745224, Defense ->  Intelligence
19305,-0.16760254,-0.09210205,-0.070739746,0.001745224, common ->  misconception
19306,-0.16784668,0.042877197,0.105407715,0.001745224, Virtual ->  Reality
19307,-0.013946533,-0.3623047,0.12322998,0.001745224,In ->  a
19308,-0.09588623,0.009498596,0.41870117,0.001745224, Los ->  Angeles
19309,-0.16784668,0.08947754,-0.030822754,0.001745224, Adding ->  content
19310,-0.16760254,-0.11303711,-0.015960693,0.001745224, former ->  ranger
19311,-0.1673584,-0.03475952,-0.13598633,0.001745224, large ->  amount
19312,-0.16796875,-0.04638672,-0.060333252,0.001745224, reass -> essment
19313,-0.16796875,0.003314972,-0.037902832,0.001745224, closed -> -cycle
19314,-0.16723633,0.015670776,0.15722656,0.0017442703, northern ->  great
19315,-0.1262207,-0.03338623,0.39086914,0.0017442703, United ->  States
19316,-0.16796875,-0.039001465,-0.043670654,0.0017442703, inner ->  workings
19317,-0.16772461,0.10021973,-0.032073975,0.0017442703, one -> âĢĻs
19318,-0.16784668,0.06866455,-0.08123779,0.0017442703, local ->  fishermen
19319,-0.16687012,0.011100769,-0.16967773,0.0017442703, important ->  decisions
19320,-0.16784668,-0.039367676,-0.05102539,0.0017442703, more ->  than
19321,-0.15673828,0.11273193,0.29907227,0.0017442703, South ->  Sudan
19322,-0.16796875,-0.015457153,0.05218506,0.0017442703, close ->  at
19323,-0.16564941,0.06793213,-0.18823242,0.0017442703, specific ->  application
19324,-0.16796875,-0.011123657,-0.022949219,0.0017442703, few ->  years
19325,-0.16784668,0.016204834,-0.094177246,0.0017433167," large -> ,"
19326,-0.16796875,-0.005455017,0.015548706,0.0017433167, to ->  the
19327,-0.1665039,0.11767578,-0.10675049,0.0017433167, multiple ->  species
19328,-0.16711426,-0.010772705,-0.16113281,0.0017433167, own ->  school
19329,-0.16748047,-0.0008649826,-0.14050293,0.0017433167, easy ->  task
19330,-0.16711426,0.11846924,-0.10614014,0.0017433167, other ->  dogs
19331,-0.16748047,-0.019363403,-0.13867188,0.0017433167, positive ->  relations
19332,-0.1665039,0.09844971,-0.1673584,0.0017433167, other ->  plants
19333,-0.16760254,0.01927185,0.12805176,0.0017433167, Mineral -> ogy
19334,-0.16772461,-0.034851074,-0.11541748,0.0017433167, building ->  a
19335,-0.16772461,-0.051879883,0.113708496,0.0017433167,Self -> -
19336,-0.16760254,0.10119629,-0.055908203,0.0017433167, dark -> -colored
19337,-0.16784668,0.062438965,-0.081848145,0.0017433167, more ->  than
19338,-0.16711426,0.070251465,-0.15686035,0.0017433167, larger ->  buttons
19339,-0.16540527,0.052612305,-0.21069336,0.0017433167, specialized ->  equipment
19340,-0.16711426,-0.058288574,-0.15881348,0.001742363, advanced ->  intelligence
19341,-0.16699219,-0.13024902,-0.11798096,0.001742363, first ->  i
19342,0.093444824,-0.35375977,0.05960083,0.001742363, says ->  a
19343,-0.16699219,-0.036499023,-0.1661377,0.001742363," clear -> ,"
19344,-0.14978027,0.039215088,0.33520508,0.001742363, South ->  Australia
19345,-0.16662598,0.10644531,-0.15563965,0.001742363, other ->  players
19346,-0.14855957,-0.2861328,-0.06964111,0.001742363, now ->  have
19347,-0.16772461,0.0949707,0.013793945,0.001742363, red ->  and
19348,-0.16748047,0.07092285,-0.11035156,0.0017414093, change ->  our
19349,-0.16687012,0.085632324,-0.1628418,0.0017414093, sustainable ->  livelihood
19350,-0.13696289,-0.31298828,-0.029159546,0.0017414093, large ->  international
19351,-0.16760254,0.068847656,-0.115478516,0.0017414093, digital ->  information
19352,0.048309326,-0.36206055,0.06384277,0.0017414093,", ->  published"
19353,-0.16015625,0.031463623,0.2770996,0.0017414093, North ->  Slo
19354,-0.16748047,0.10839844,-0.09509277,0.0017414093, dried ->  flowers
19355,-0.15930176,-0.05770874,0.2841797,0.0017414093, National ->  Adult
19356,-0.1673584,0.07495117,-0.13415527,0.0017414093, abnormal ->  growth
19357,-0.16455078,0.06817627,0.22595215,0.0017414093, North ->  Star
19358,-0.15966797,-0.09832764,0.27905273,0.0017414093,UN -> ICE
19359,-0.16784668,0.06890869,0.0059776306,0.0017414093, public ->  buildings
19360,-0.16784668,-0.038909912,-0.07824707,0.0017414093, more ->  closely
19361,-0.16699219,-0.11053467,-0.13781738,0.0017414093, simple ->  steps
19362,0.033294678,-0.36254883,0.014656067,0.0017414093, study ->  authors
19363,-0.15942383,0.03363037,0.28344727,0.0017414093, Don ->  Qu
19364,-0.16711426,0.04586792,0.15820312,0.0017404556,N -> âĢĿ
19365,-0.16357422,0.046142578,0.2401123,0.0017404556, Trans -> national
19366,-0.16113281,0.050842285,0.26831055,0.0017404556, Spring -> steen
19367,-0.16772461,0.0075263977,-0.09197998,0.0017404556, single ->  strand
19368,-0.16784668,0.068481445,0.0038089752,0.0017404556, self -> -talk
19369,-0.16760254,0.04031372,0.121398926,0.0017404556, nervous ->  system
19370,-0.16638184,-0.04547119,-0.18579102,0.0017404556, hidden ->  reason
19371,-0.1665039,0.049682617,-0.17578125,0.0017404556, simpler ->  ways
19372,-0.16784668,0.05758667,0.029907227,0.001739502, found -> ering
19373,-0.16699219,-8.606911e-05,-0.12561035,0.001739502, particular ->  knowledge
19374,-0.1607666,0.041900635,-0.055999756,0.001739502," different -> ,"
19375,-0.16784668,-0.023925781,0.016830444,0.001739502, national ->  beer
